company_id,company_name,date,checking_main_balance,checking_secondary_balance,consolidated_cash_balance
code_and_coffee,Code & Coffee GmbH,2023-10-26,186196.18,14093.00,200289.18
code_and_coffee,Code & Coffee GmbH,2023-10-27,186922.18,14093.00,201015.18
code_and_coffee,Code & Coffee GmbH,2023-10-28,187812.18,14093.00,201905.18
code_and_coffee,Code & Coffee GmbH,2023-10-29,188532.18,14093.00,202625.18
code_and_coffee,Code & Coffee GmbH,2023-10-30,188983.18,14093.00,203076.18
code_and_coffee,Code & Coffee GmbH,2023-10-31,189944.18,14093.00,204037.18
code_and_coffee,Code & Coffee GmbH,2023-11-01,187593.18,17596.00,205189.18
code_and_coffee,Code & Coffee GmbH,2023-11-02,188549.18,17596.00,206145.18
code_and_coffee,Code & Coffee GmbH,2023-11-03,189670.18,17596.00,207266.18
code_and_coffee,Code & Coffee GmbH,2023-11-04,194489.58,17596.00,212085.58
code_and_coffee,Code & Coffee GmbH,2023-11-05,195685.58,17596.00,213281.58
code_and_coffee,Code & Coffee GmbH,2023-11-06,196396.58,17596.00,213992.58
code_and_coffee,Code & Coffee GmbH,2023-11-07,197587.58,17596.00,215183.58
code_and_coffee,Code & Coffee GmbH,2023-11-08,194702.08,17596.00,212298.08
code_and_coffee,Code & Coffee GmbH,2023-11-09,195584.08,17596.00,213180.08
code_and_coffee,Code & Coffee GmbH,2023-11-10,196335.08,17596.00,213931.08
code_and_coffee,Code & Coffee GmbH,2023-11-11,198998.78,17596.00,216594.78
code_and_coffee,Code & Coffee GmbH,2023-11-12,200075.78,17596.00,217671.78
code_and_coffee,Code & Coffee GmbH,2023-11-13,200112.78,17596.00,217708.78
code_and_coffee,Code & Coffee GmbH,2023-11-14,200661.78,17596.00,218257.78
code_and_coffee,Code & Coffee GmbH,2023-11-15,195797.95,14523.00,210320.95
code_and_coffee,Code & Coffee GmbH,2023-11-16,196662.95,14523.00,211185.95
code_and_coffee,Code & Coffee GmbH,2023-11-17,197589.95,14523.00,212112.95
code_and_coffee,Code & Coffee GmbH,2023-11-18,198632.95,14523.00,213155.95
code_and_coffee,Code & Coffee GmbH,2023-11-19,199395.95,14523.00,213918.95
code_and_coffee,Code & Coffee GmbH,2023-11-20,199389.95,14523.00,213912.95
code_and_coffee,Code & Coffee GmbH,2023-11-21,200566.95,14523.00,215089.95
code_and_coffee,Code & Coffee GmbH,2023-11-22,200257.62,14523.00,214780.62
code_and_coffee,Code & Coffee GmbH,2023-11-23,201122.62,14523.00,215645.62
code_and_coffee,Code & Coffee GmbH,2023-11-24,202468.22,14523.00,216991.22
code_and_coffee,Code & Coffee GmbH,2023-11-25,203269.22,14523.00,217792.22
code_and_coffee,Code & Coffee GmbH,2023-11-26,204235.22,14523.00,218758.22
code_and_coffee,Code & Coffee GmbH,2023-11-27,204847.22,14523.00,219370.22
code_and_coffee,Code & Coffee GmbH,2023-11-28,205413.22,14523.00,219936.22
code_and_coffee,Code & Coffee GmbH,2023-11-29,206260.22,14523.00,220783.22
code_and_coffee,Code & Coffee GmbH,2023-11-30,206931.22,14523.00,221454.22
code_and_coffee,Code & Coffee GmbH,2023-12-01,202671.22,19531.00,222202.22
code_and_coffee,Code & Coffee GmbH,2023-12-02,203524.22,19531.00,223055.22
code_and_coffee,Code & Coffee GmbH,2023-12-03,204417.22,19531.00,223948.22
code_and_coffee,Code & Coffee GmbH,2023-12-04,205808.73,19531.00,225339.73
code_and_coffee,Code & Coffee GmbH,2023-12-05,207005.73,19531.00,226536.73
code_and_coffee,Code & Coffee GmbH,2023-12-06,207406.73,19531.00,226937.73
code_and_coffee,Code & Coffee GmbH,2023-12-07,208704.17,19531.00,228235.17
code_and_coffee,Code & Coffee GmbH,2023-12-08,206383.84,19531.00,225914.84
code_and_coffee,Code & Coffee GmbH,2023-12-09,207015.84,19531.00,226546.84
code_and_coffee,Code & Coffee GmbH,2023-12-10,207918.84,19531.00,227449.84
code_and_coffee,Code & Coffee GmbH,2023-12-11,208795.84,19531.00,228326.84
code_and_coffee,Code & Coffee GmbH,2023-12-12,209578.84,19531.00,229109.84
code_and_coffee,Code & Coffee GmbH,2023-12-13,210528.84,19531.00,230059.84
code_and_coffee,Code & Coffee GmbH,2023-12-14,211686.84,19531.00,231217.84
code_and_coffee,Code & Coffee GmbH,2023-12-15,208730.77,14806.00,223536.77
code_and_coffee,Code & Coffee GmbH,2023-12-16,209451.77,14806.00,224257.77
code_and_coffee,Code & Coffee GmbH,2023-12-17,209866.77,14806.00,224672.77
code_and_coffee,Code & Coffee GmbH,2023-12-18,210468.77,14806.00,225274.77
code_and_coffee,Code & Coffee GmbH,2023-12-19,211564.77,14806.00,226370.77
code_and_coffee,Code & Coffee GmbH,2023-12-20,212506.77,14806.00,227312.77
code_and_coffee,Code & Coffee GmbH,2023-12-21,213260.77,14806.00,228066.77
code_and_coffee,Code & Coffee GmbH,2023-12-22,211641.89,14806.00,226447.89
code_and_coffee,Code & Coffee GmbH,2023-12-23,212124.89,14806.00,226930.89
code_and_coffee,Code & Coffee GmbH,2023-12-24,213277.89,14806.00,228083.89
code_and_coffee,Code & Coffee GmbH,2023-12-25,214126.89,14806.00,228932.89
code_and_coffee,Code & Coffee GmbH,2023-12-26,215137.89,14806.00,229943.89
code_and_coffee,Code & Coffee GmbH,2023-12-27,215625.89,14806.00,230431.89
code_and_coffee,Code & Coffee GmbH,2023-12-28,216463.89,14806.00,231269.89
code_and_coffee,Code & Coffee GmbH,2023-12-29,217553.89,14806.00,232359.89
code_and_coffee,Code & Coffee GmbH,2023-12-30,218602.89,14806.00,233408.89
code_and_coffee,Code & Coffee GmbH,2023-12-31,219743.89,14806.00,234549.89
