company_id,company_name,invoice_id,supplier_name,category,invoice_date,due_date,payment_date,amount,status,source_transaction_id,source_account,data_origin
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6045,Nordbohnen Roastery,COGS,2023-04-03,2023-04-15,2023-04-08,2220.85,paid,TXI6045,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6046,Milchhof Bielefeld,COGS,2023-04-10,2023-04-22,2023-04-15,1233.8,paid,TXI6046,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6047,Gebaeck Grosshandel OWL,COGS,2023-04-17,2023-04-28,2023-04-22,1480.56,paid,TXI6047,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6048,Nordbohnen Roastery,COGS,2023-05-03,2023-05-15,2023-05-08,2167.08,paid,TXI6048,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6049,Milchhof Bielefeld,COGS,2023-05-10,2023-05-22,2023-05-15,1203.94,paid,TXI6049,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6050,Gebaeck Grosshandel OWL,COGS,2023-05-17,2023-05-28,2023-05-22,1444.72,paid,TXI6050,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6051,Nordbohnen Roastery,COGS,2023-06-03,2023-06-15,2023-06-08,2104.87,paid,TXI6051,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6052,Milchhof Bielefeld,COGS,2023-06-10,2023-06-22,2023-06-15,1169.37,paid,TXI6052,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6053,Gebaeck Grosshandel OWL,COGS,2023-06-17,2023-06-28,2023-06-22,1403.25,paid,TXI6053,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6054,Nordbohnen Roastery,COGS,2023-07-03,2023-07-15,2023-07-08,2719.24,paid,TXI6054,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6055,Milchhof Bielefeld,COGS,2023-07-10,2023-07-22,2023-07-15,1510.69,paid,TXI6055,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6056,Gebaeck Grosshandel OWL,COGS,2023-07-17,2023-07-28,2023-07-22,1812.83,paid,TXI6056,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6057,Nordbohnen Roastery,COGS,2023-08-03,2023-08-15,2023-08-08,2776.06,paid,TXI6057,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6058,Milchhof Bielefeld,COGS,2023-08-10,2023-08-22,2023-08-15,1542.25,paid,TXI6058,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6059,Gebaeck Grosshandel OWL,COGS,2023-08-17,2023-08-28,2023-08-22,1850.7,paid,TXI6059,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6060,Nordbohnen Roastery,COGS,2023-09-03,2023-09-15,2023-09-08,3119.51,paid,TXI6060,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6061,Milchhof Bielefeld,COGS,2023-09-10,2023-09-22,2023-09-15,1733.06,paid,TXI6061,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6062,Gebaeck Grosshandel OWL,COGS,2023-09-17,2023-09-28,2023-09-22,2079.68,paid,TXI6062,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6063,Nordbohnen Roastery,COGS,2023-10-03,2023-10-15,2023-10-08,3430.57,paid,TXI6063,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6064,Milchhof Bielefeld,COGS,2023-10-10,2023-10-22,2023-10-15,1905.87,paid,TXI6064,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6065,Gebaeck Grosshandel OWL,COGS,2023-10-17,2023-10-28,2023-10-22,2287.05,paid,TXI6065,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6066,Nordbohnen Roastery,COGS,2023-11-03,2023-11-15,2023-11-08,3412.5,paid,TXI6066,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6067,Milchhof Bielefeld,COGS,2023-11-10,2023-11-22,2023-11-15,1895.83,paid,TXI6067,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6068,Gebaeck Grosshandel OWL,COGS,2023-11-17,2023-11-28,2023-11-22,2275.0,paid,TXI6068,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6069,Nordbohnen Roastery,COGS,2023-12-03,2023-12-15,2023-12-08,3409.33,paid,TXI6069,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6070,Milchhof Bielefeld,COGS,2023-12-10,2023-12-22,2023-12-15,1894.07,paid,TXI6070,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6071,Gebaeck Grosshandel OWL,COGS,2023-12-17,2023-12-28,2023-12-22,2272.88,paid,TXI6071,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9000,Buero- und Ladenausstattung Krause,Operating Expense,2023-02-10,2023-03-12,2023-02-14,8500.0,paid,TXS9000,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9001,Kaeltetechnik Ostwestfalen GmbH,Operating Expense,2023-06-05,2023-07-05,2023-06-12,19500.0,paid,TXS9001,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9002,Buero- und Ladenausstattung Krause,Operating Expense,2023-07-01,2023-07-31,2023-07-08,4200.0,paid,TXS9002,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9003,Stadtwerke Bielefeld (Energie),Operating Expense,2023-06-15,2023-07-15,2023-06-20,950.0,paid,TXS9003,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9004,Stadtwerke Bielefeld (Energie),Operating Expense,2023-07-15,2023-08-14,2023-07-20,1050.0,paid,TXS9004,checking_main,derived
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9005,Stadtwerke Bielefeld (Energie),Operating Expense,2023-08-15,2023-09-14,2023-08-20,1100.0,paid,TXS9005,checking_main,derived
